property_id,team_id,street_part,unit_part,city,state,zipcode,full_address,token_set,type_norm
b1be4e7b-a4b8-4499-ab30-608971d8b345,10ce2520-f333-48f4-b52c-110482d3e139,512 Conway Ln,,Irondale,AL,35210,512 Conway Ln Irondale AL 35210,35210 512 al conway irondale ln,House
e5d19cd1-ba0b-4d32-abf1-5d4e8d1ebaf0,10ce2520-f333-48f4-b52c-110482d3e139,665 Hagbush Rd,,Irondale,AL,35210,665 Hagbush Rd Irondale AL 35210,35210 665 al hagbush irondale rd,House
117cefa4-8ddd-4016-9467-4fb29a380947,10ce2520-f333-48f4-b52c-110482d3e139,1000 Rocky Brook Trl,,Birmingham,AL,35214,1000 Rocky Brook Trl Birmingham AL 35214,1000 35214 al birmingham brook rocky trl,House
4be75dc1-0d15-4e60-879c-6d1384fb1549,10ce2520-f333-48f4-b52c-110482d3e139,1008 Sandybrook Cir,,Birmingham,AL,35214,1008 Sandybrook Cir Birmingham AL 35214,1008 35214 al birmingham cir sandybrook,House
568abda3-689e-4b0a-9175-449d22338387,10ce2520-f333-48f4-b52c-110482d3e139,101 Howle Ave,,Birmingham,AL,35214,101 Howle Ave Birmingham AL 35214,101 35214 al ave birmingham howle,House
26ddd7de-0601-45f2-bbe7-11f134a58d24,10ce2520-f333-48f4-b52c-110482d3e139,1011 Heflin Ave,,Birmingham,AL,35214,1011 Heflin Ave Birmingham AL 35214,1011 35214 al ave birmingham heflin,House
f832ddd7-3f54-4dd3-9187-6e834af0689a,10ce2520-f333-48f4-b52c-110482d3e139,1012 Rocky Brook Trl,,Birmingham,AL,35214,1012 Rocky Brook Trl Birmingham AL 35214,1012 35214 al birmingham brook rocky trl,House
200eb529-a4e7-4508-a91f-18ae7eb35989,10ce2520-f333-48f4-b52c-110482d3e139,1021 Marlin St,,Birmingham,AL,35214,1021 Marlin St Birmingham AL 35214,1021 35214 al birmingham marlin st,House
ed2cf4b2-9235-45c8-979f-30b46366bc6a,10ce2520-f333-48f4-b52c-110482d3e139,1128 Skyline Dr,,Birmingham,AL,35214,1128 Skyline Dr Birmingham AL 35214,1128 35214 al birmingham dr skyline,House
2674b879-53a1-4c78-8aac-cc36d6665aa6,10ce2520-f333-48f4-b52c-110482d3e139,1137 Pratt Hwy,,Birmingham,AL,35214,1137 Pratt Hwy Birmingham AL 35214,1137 35214 al birmingham hwy pratt,House
5e366456-5256-4f78-8621-fb463ab4bbd9,10ce2520-f333-48f4-b52c-110482d3e139,1205 Skyline Dr,,Birmingham,AL,35214,1205 Skyline Dr Birmingham AL 35214,1205 35214 al birmingham dr skyline,House
50346813-bd3c-48f6-a067-04fe149a5824,10ce2520-f333-48f4-b52c-110482d3e139,121 Holt Ave,,Birmingham,AL,35214,121 Holt Ave Birmingham AL 35214,121 35214 al ave birmingham holt,House
eb342840-651f-4d27-8195-78027355a7e7,10ce2520-f333-48f4-b52c-110482d3e139,1216 Devine Dr,,Birmingham,AL,35214,1216 Devine Dr Birmingham AL 35214,1216 35214 al birmingham devine dr,House
97e4bb0b-d848-44d8-a15d-a31beb736f10,10ce2520-f333-48f4-b52c-110482d3e139,1320 Skyline Dr,,Birmingham,AL,35214,1320 Skyline Dr Birmingham AL 35214,1320 35214 al birmingham dr skyline,House
c11ac70a-5b14-483e-8c11-d30b16c286e2,10ce2520-f333-48f4-b52c-110482d3e139,1521 Fulmer Cir,,Birmingham,AL,35214,1521 Fulmer Cir Birmingham AL 35214,1521 35214 al birmingham cir fulmer,House
283d4fa8-d954-4d4a-8d94-0934e8dfd9bf,10ce2520-f333-48f4-b52c-110482d3e139,1609 Cherry Ave,,Birmingham,AL,35214,1609 Cherry Ave Birmingham AL 35214,1609 35214 al ave birmingham cherry,House
e65e909b-885b-4c08-858a-ad5f8d1145f7,10ce2520-f333-48f4-b52c-110482d3e139,1647 Cherry Ave,,Birmingham,AL,35214,1647 Cherry Ave Birmingham AL 35214,1647 35214 al ave birmingham cherry,House
6bbe9854-b55e-4fa7-a5f8-335b6828f616,10ce2520-f333-48f4-b52c-110482d3e139,1702 Nile Rd,,Birmingham,AL,35214,1702 Nile Rd Birmingham AL 35214,1702 35214 al birmingham nile rd,House
00a855ab-039c-405e-94ab-df26b7beaa3c,10ce2520-f333-48f4-b52c-110482d3e139,1725 Huitt St,,Forestdale,AL,35214,1725 Huitt St Forestdale AL 35214,1725 35214 al forestdale huitt st,House
2c23fa88-6450-40ed-9c08-f0537cb1ada3,10ce2520-f333-48f4-b52c-110482d3e139,1900 Edwards Ave,,Birmingham,AL,35214,1900 Edwards Ave Birmingham AL 35214,1900 35214 al ave birmingham edwards,House
89daba8e-1d44-4472-adff-cfaed400e9b7,10ce2520-f333-48f4-b52c-110482d3e139,2121 Pratt Hwy,,Birmingham,AL,35214,2121 Pratt Hwy Birmingham AL 35214,2121 35214 al birmingham hwy pratt,House
8dc70958-42f2-47f9-8288-0e0e91a598ba,10ce2520-f333-48f4-b52c-110482d3e139,2152 Brookside Coalburg Rd,,Birmingham,AL,35214,2152 Brookside Coalburg Rd Birmingham AL 35214,2152 35214 al birmingham brookside coalburg rd,House
51e506a1-ec7f-4a78-a984-3554be824460,10ce2520-f333-48f4-b52c-110482d3e139,220 Varden Hill Dr,,Birmingham,AL,35214,220 Varden Hill Dr Birmingham AL 35214,220 35214 al birmingham dr hill varden,House
fcf63a00-821c-4535-b68d-ba6c3574a69a,10ce2520-f333-48f4-b52c-110482d3e139,2560 Palomino Ln,,Birmingham,AL,35214,2560 Palomino Ln Birmingham AL 35214,2560 35214 al birmingham ln palomino,House
36d2bb15-21d6-41e6-82b2-f42e8a1116d8,10ce2520-f333-48f4-b52c-110482d3e139,33 Elba Ave,,Birmingham,AL,35214,33 Elba Ave Birmingham AL 35214,33 35214 al ave birmingham elba,House
4a845482-8553-470b-aaf5-8631cc99092d,10ce2520-f333-48f4-b52c-110482d3e139,434 Henry St,,Birmingham,AL,35214,434 Henry St Birmingham AL 35214,35214 434 al birmingham henry st,House
065b3d1a-460c-4749-b82f-c775fb74776a,10ce2520-f333-48f4-b52c-110482d3e139,612 Winston St,,Birmingham,AL,35214,612 Winston St Birmingham AL 35214,35214 612 al birmingham st winston,House
a12a023f-9c51-4c6c-bc63-b005ea4f77cc,10ce2520-f333-48f4-b52c-110482d3e139,613 Rose Hill Rd,,Birmingham,AL,35214,613 Rose Hill Rd Birmingham AL 35214,35214 613 al birmingham hill rd rose,House
57018f5f-74e2-459d-b8c5-fe76e2b974af,10ce2520-f333-48f4-b52c-110482d3e139,613 Shadow Wood Ln,,Birmingham,AL,35214,613 Shadow Wood Ln Birmingham AL 35214,35214 613 al birmingham ln shadow wood,House
aabac214-2233-4b8c-adb7-a46e4908b444,10ce2520-f333-48f4-b52c-110482d3e139,620 Rose Hill Rd,,Birmingham,AL,35214,620 Rose Hill Rd Birmingham AL 35214,35214 620 al birmingham hill rd rose,House
a158e307-4a50-43f9-ace3-db6a9a0e2418,10ce2520-f333-48f4-b52c-110482d3e139,628 Sheridan Rd,,Birmingham,AL,35214,628 Sheridan Rd Birmingham AL 35214,35214 628 al birmingham rd sheridan,House
743d6ce2-c2b8-4a23-9fbc-183706acf972,10ce2520-f333-48f4-b52c-110482d3e139,632 Kenwood Dr,,Birmingham,AL,35214,632 Kenwood Dr Birmingham AL 35214,35214 632 al birmingham dr kenwood,House
8d676755-af58-4b7e-a600-775275e0545f,10ce2520-f333-48f4-b52c-110482d3e139,700 Forestwood Rd,,Birmingham,AL,35214,700 Forestwood Rd Birmingham AL 35214,35214 700 al birmingham forestwood rd,House
1e72f38b-6244-40b5-9dbb-e513f3b9f3c9,10ce2520-f333-48f4-b52c-110482d3e139,800 Hibernian St,,Birmingham,AL,35214,800 Hibernian St Birmingham AL 35214,35214 800 al birmingham hibernian st,House
b7d51d44-1f20-4244-909d-4caeb02faa69,10ce2520-f333-48f4-b52c-110482d3e139,841 Heflin Ave,,Birmingham,AL,35214,841 Heflin Ave Birmingham AL 35214,35214 841 al ave birmingham heflin,House
f4bc5122-d81c-458e-9647-3ec737f72de6,10ce2520-f333-48f4-b52c-110482d3e139,921 Heflin Ave,,Birmingham,AL,35214,921 Heflin Ave Birmingham AL 35214,35214 921 al ave birmingham heflin,House
d1d63155-1dc2-4572-9d79-d5c5b72dd570,10ce2520-f333-48f4-b52c-110482d3e139,929 Chichester Dr,,Birmingham,AL,35214,929 Chichester Dr Birmingham AL 35214,35214 929 al birmingham chichester dr,House
9b2d4226-1191-4ef4-8e53-581f916856c5,10ce2520-f333-48f4-b52c-110482d3e139,933 Chichester Dr,,Birmingham,AL,35214,933 Chichester Dr Birmingham AL 35214,35214 933 al birmingham chichester dr,House
e189e343-ae50-4739-96eb-0387b8e3d345,10ce2520-f333-48f4-b52c-110482d3e139,112 Red Lane Rd,,Birmingham,AL,35215,112 Red Lane Rd Birmingham AL 35215,112 35215 al birmingham lane rd red,House
8ea29dbd-a738-43e6-a093-e6689266aaa8,10ce2520-f333-48f4-b52c-110482d3e139,1126 Aurora Cir,,Birmingham,AL,35215,1126 Aurora Cir Birmingham AL 35215,1126 35215 al aurora birmingham cir,House
fc522411-3bbd-4b9c-aa6f-dbd8ce69b016,10ce2520-f333-48f4-b52c-110482d3e139,113 24th Ave,,Center Point,AL,35215,113 24th Ave Center Point AL 35215,113 24th 35215 al ave center point,House
ee168f9f-3048-4137-b991-4eb7a24149e7,10ce2520-f333-48f4-b52c-110482d3e139,1149 Carnation Dr,,Birmingham,AL,35215,1149 Carnation Dr Birmingham AL 35215,1149 35215 al birmingham carnation dr,House
13942fb4-fa37-4808-8c8a-57d121ebc83f,10ce2520-f333-48f4-b52c-110482d3e139,1221 Magnolia Pl,,Birmingham,AL,35215,1221 Magnolia Pl Birmingham AL 35215,1221 35215 al birmingham magnolia pl,House
c10eeb7e-c5e3-442f-895f-73f2b013b18d,10ce2520-f333-48f4-b52c-110482d3e139,1252 Hiawatha Dr,,Birmingham,AL,35215,1252 Hiawatha Dr Birmingham AL 35215,1252 35215 al birmingham dr hiawatha,House
35487960-ac7b-4831-b97d-86014efca429,10ce2520-f333-48f4-b52c-110482d3e139,1309 Five Mile Rd,,Birmingham,AL,35215,1309 Five Mile Rd Birmingham AL 35215,1309 35215 al birmingham five mile rd,House
d7a5e598-dfa1-4cd6-b773-b8f25d50a30b,10ce2520-f333-48f4-b52c-110482d3e139,1341 Hartford Dr,,Birmingham,AL,35215,1341 Hartford Dr Birmingham AL 35215,1341 35215 al birmingham dr hartford,House
b6fdda9a-6e0b-4287-9d8c-5abe23e805c5,10ce2520-f333-48f4-b52c-110482d3e139,1512 8th St,,Birmingham,AL,35215,1512 8th St Birmingham AL 35215,1512 35215 8th al birmingham st,House
8c42bb8f-b1b7-4ff2-9918-242a57d2e58d,10ce2520-f333-48f4-b52c-110482d3e139,1612 3rd St,,Center Point,AL,35215,1612 3rd St Center Point AL 35215,1612 35215 3rd al center point st,House
85f97918-50ed-4500-bf22-c81391dd6475,10ce2520-f333-48f4-b52c-110482d3e139,1652 5th Pl,,Center Point,AL,35215,1652 5th Pl Center Point AL 35215,1652 35215 5th al center pl point,House
d6947db0-6bfc-47f7-a003-ac6d47b3ecb7,10ce2520-f333-48f4-b52c-110482d3e139,2116 3rd St,,Center Point,AL,35215,2116 3rd St Center Point AL 35215,2116 35215 3rd al center point st,House
56feb290-0a7c-481b-a0c7-38e177d91400,10ce2520-f333-48f4-b52c-110482d3e139,217 24th Ave,,Center Point,AL,35215,217 24th Ave Center Point AL 35215,217 24th 35215 al ave center point,House
b3a88939-3cbf-49e3-98f2-db1794b2d40a,10ce2520-f333-48f4-b52c-110482d3e139,2229 3rd St,,Center Point,AL,35215,2229 3rd St Center Point AL 35215,2229 35215 3rd al center point st,House
9e1811a8-4eb0-472f-ab2c-b2cb312a5d1a,10ce2520-f333-48f4-b52c-110482d3e139,2245 3rd St,,Center Point,AL,35215,2245 3rd St Center Point AL 35215,2245 35215 3rd al center point st,House
6a7d21e3-f11d-46b0-9fa7-b1be790f545f,10ce2520-f333-48f4-b52c-110482d3e139,2317 3rd Pl,,Center Point,AL,35215,2317 3rd Pl Center Point AL 35215,2317 35215 3rd al center pl point,House
93f64c55-5d22-4998-8063-6be3f10cba1e,10ce2520-f333-48f4-b52c-110482d3e139,236 Meadowdale Ave,,Birmingham,AL,35215,236 Meadowdale Ave Birmingham AL 35215,236 35215 al ave birmingham meadowdale,House
d30edbbb-a403-4ae7-8db8-f5ad120292fb,10ce2520-f333-48f4-b52c-110482d3e139,2413 Reed Rd,,Center Point,AL,35215,2413 Reed Rd Center Point AL 35215,2413 35215 al center point rd reed,House
d19c9298-977b-4300-9dd6-8c320912705e,10ce2520-f333-48f4-b52c-110482d3e139,2636 5th Way,,Center Point,AL,35215,2636 5th Way Center Point AL 35215,2636 35215 5th al center point way,House
bdd02304-85a7-460e-8c05-5049dfcabff9,10ce2520-f333-48f4-b52c-110482d3e139,2706 3rd St,,Center Point,AL,35215,2706 3rd St Center Point AL 35215,2706 35215 3rd al center point st,House
07fc5215-76b8-4b69-add9-122976a5b7db,10ce2520-f333-48f4-b52c-110482d3e139,301 Melanie Dr,,Center Point,AL,35215,301 Melanie Dr Center Point AL 35215,301 35215 al center dr melanie point,House
f04fef76-52a9-4b3f-8b30-0a8037f4dbdc,10ce2520-f333-48f4-b52c-110482d3e139,301 Saint John Rd,,Birmingham,AL,35215,301 Saint John Rd Birmingham AL 35215,301 35215 al birmingham john rd saint,House
ac65bada-9670-4a53-a1cd-af72fb213c95,10ce2520-f333-48f4-b52c-110482d3e139,308 Wink Cir,,Center Point,AL,35215,308 Wink Cir Center Point AL 35215,308 35215 al center cir point wink,House
50d3dbea-bca0-4ecb-a4fa-bca206df2825,10ce2520-f333-48f4-b52c-110482d3e139,3149 Cobblestone Dr,,Birmingham,AL,35215,3149 Cobblestone Dr Birmingham AL 35215,3149 35215 al birmingham cobblestone dr,House
bee7fca3-339c-4026-9f07-e9e542dcacf5,10ce2520-f333-48f4-b52c-110482d3e139,325 13th Ave,,Birmingham,AL,35215,325 13th Ave Birmingham AL 35215,13th 325 35215 al ave birmingham,House
d8f3e44a-d6ee-4984-b57e-4c377972ee12,10ce2520-f333-48f4-b52c-110482d3e139,325 Robertson Ave,,Birmingham,AL,35215,325 Robertson Ave Birmingham AL 35215,325 35215 al ave birmingham robertson,House
b0d5a717-70bb-4148-a374-90c7e712f441,10ce2520-f333-48f4-b52c-110482d3e139,3512 Center Point Pkwy,,Birmingham,AL,35215,3512 Center Point Pkwy Birmingham AL 35215,3512 35215 al birmingham center pkwy point,House
04c0a8fd-425c-43fb-86d5-5d2b7af4e495,10ce2520-f333-48f4-b52c-110482d3e139,409 Sunbrook Ave,,Birmingham,AL,35215,409 Sunbrook Ave Birmingham AL 35215,35215 409 al ave birmingham sunbrook,House
6727b351-3748-448a-8691-c6478b935a53,10ce2520-f333-48f4-b52c-110482d3e139,412 19th Ter,,Center Point,AL,35215,412 19th Ter Center Point AL 35215,19th 35215 412 al center point ter,House
654a2cd5-2b1e-4e85-aa9e-a452d59317b9,10ce2520-f333-48f4-b52c-110482d3e139,412 Wedgeworth Rd,,Birmingham,AL,35215,412 Wedgeworth Rd Birmingham AL 35215,35215 412 al birmingham rd wedgeworth,House
0cc3f6f1-bad4-4a57-b509-4080778289d5,10ce2520-f333-48f4-b52c-110482d3e139,413 19th Ter,,Center Point,AL,35215,413 19th Ter Center Point AL 35215,19th 35215 413 al center point ter,House
d70090ee-0147-4acd-8c7c-5ad062edb7ef,10ce2520-f333-48f4-b52c-110482d3e139,421 Cheri Ln,,Birmingham,AL,35215,421 Cheri Ln Birmingham AL 35215,35215 421 al birmingham cheri ln,House
4845386a-775b-43ce-a3ae-eb42649c6245,10ce2520-f333-48f4-b52c-110482d3e139,425 Price Dr,,Birmingham,AL,35215,425 Price Dr Birmingham AL 35215,35215 425 al birmingham dr price,House
6b85ce35-ced8-4d89-91ac-95b868a5c2ab,10ce2520-f333-48f4-b52c-110482d3e139,425 Tupelo Rd,,Center Point,AL,35215,425 Tupelo Rd Center Point AL 35215,35215 425 al center point rd tupelo,House
732016db-408d-477b-b071-492ca14037bb,10ce2520-f333-48f4-b52c-110482d3e139,445 Zinnia Ln,,Birmingham,AL,35215,445 Zinnia Ln Birmingham AL 35215,35215 445 al birmingham ln zinnia,House
19835bbf-b08d-4867-b105-558dad955878,10ce2520-f333-48f4-b52c-110482d3e139,452 Kim Dr,,Center Point,AL,35215,452 Kim Dr Center Point AL 35215,35215 452 al center dr kim point,House
27208798-4551-4041-9b81-fac2c2e20e85,10ce2520-f333-48f4-b52c-110482d3e139,504 Robison Dr,,Birmingham,AL,35215,504 Robison Dr Birmingham AL 35215,35215 504 al birmingham dr robison,House
43264757-8531-436e-81ed-d9b5ce486835,10ce2520-f333-48f4-b52c-110482d3e139,5721 Walnut Grove Rd,,Birmingham,AL,35215,5721 Walnut Grove Rd Birmingham AL 35215,35215 5721 al birmingham grove rd walnut,House
065f870a-7dc9-4f11-b51f-45de4e1f444a,10ce2520-f333-48f4-b52c-110482d3e139,629 26th Ave,,Birmingham,AL,35215,629 26th Ave Birmingham AL 35215,26th 35215 629 al ave birmingham,House
5fd9ba52-1045-4634-975f-1921c6c36480,10ce2520-f333-48f4-b52c-110482d3e139,701 13th Ct,,Center Point,AL,35215,701 13th Ct Center Point AL 35215,13th 35215 701 al center ct point,House
9f37b761-90e8-46a6-a367-e681a07f2ddf,10ce2520-f333-48f4-b52c-110482d3e139,9 19th Ave,,Center Point,AL,35215,9 19th Ave Center Point AL 35215,19th 35215 9 al ave center point,House
3a0bc032-366d-4b64-b3ac-87490805c1b5,10ce2520-f333-48f4-b52c-110482d3e139,900 Charles Ct,,Birmingham,AL,35215,900 Charles Ct Birmingham AL 35215,35215 900 al birmingham charles ct,House
496faf77-18d4-4205-a382-f2204b26378a,10ce2520-f333-48f4-b52c-110482d3e139,908 Rich Rd,,Birmingham,AL,35215,908 Rich Rd Birmingham AL 35215,35215 908 al birmingham rd rich,House
3d3bbe74-b8ab-45a7-a2aa-195a68413028,10ce2520-f333-48f4-b52c-110482d3e139,909 Meadowbrook Dr,,Birmingham,AL,35215,909 Meadowbrook Dr Birmingham AL 35215,35215 909 al birmingham dr meadowbrook,House
a26a2cc3-66bb-40d9-b1a9-5c90504b61df,10ce2520-f333-48f4-b52c-110482d3e139,949 Five Mile Rd,,Birmingham,AL,35215,949 Five Mile Rd Birmingham AL 35215,35215 949 al birmingham five mile rd,House
ca75dc27-e33f-4938-9f02-8eee48e0e12e,10ce2520-f333-48f4-b52c-110482d3e139,9706 Williamsburg Dr,,Birmingham,AL,35215,9706 Williamsburg Dr Birmingham AL 35215,35215 9706 al birmingham dr williamsburg,House
4cf0eefb-642b-4718-946a-b93eda7a90e9,10ce2520-f333-48f4-b52c-110482d3e139,2717 New Castle Rd,,Birmingham,AL,35217,2717 New Castle Rd Birmingham AL 35217,2717 35217 al birmingham castle new rd,House
f46a3453-f75e-463e-8d8d-eb0c626941d9,10ce2520-f333-48f4-b52c-110482d3e139,3125 Monroe Ave,,Birmingham,AL,35224,3125 Monroe Ave Birmingham AL 35224,3125 35224 al ave birmingham monroe,House
9b1a23bf-3977-4b83-9be8-9c3cb0197629,10ce2520-f333-48f4-b52c-110482d3e139,3290 Pike Ave,,Birmingham,AL,35224,3290 Pike Ave Birmingham AL 35224,3290 35224 al ave birmingham pike,House
c9a777cd-5d6a-4cb7-8542-56ae0d49d593,10ce2520-f333-48f4-b52c-110482d3e139,3311 Bonds Ave,,Birmingham,AL,35224,3311 Bonds Ave Birmingham AL 35224,3311 35224 al ave birmingham bonds,House
a84a0dd7-a554-4ac8-945d-b14b23a40f0e,10ce2520-f333-48f4-b52c-110482d3e139,5204 Iceland Ave,,Birmingham,AL,35224,5204 Iceland Ave Birmingham AL 35224,35224 5204 al ave birmingham iceland,House
677239f2-4e7e-498a-831f-3cffc30af742,10ce2520-f333-48f4-b52c-110482d3e139,5500 Java Ave,,Birmingham,AL,35224,5500 Java Ave Birmingham AL 35224,35224 5500 al ave birmingham java,House
d819be39-be91-49bd-9fa3-ce042f593d4e,10ce2520-f333-48f4-b52c-110482d3e139,971 Mcdonald Chapel Rd,,Birmingham,AL,35224,971 Mcdonald Chapel Rd Birmingham AL 35224,35224 971 al birmingham chapel mcdonald rd,House
7977c75a-436d-4d01-a1b4-fba051392df6,10ce2520-f333-48f4-b52c-110482d3e139,424 Highland Dr,,Midfield,AL,35228,424 Highland Dr Midfield AL 35228,35228 424 al dr highland midfield,House
b7b75edb-555c-42ae-b212-9609eac72f24,10ce2520-f333-48f4-b52c-110482d3e139,1100 Eadom Pl,,Birmingham,AL,35235,1100 Eadom Pl Birmingham AL 35235,1100 35235 al birmingham eadom pl,House
1a56c256-c1c0-43bb-b2f0-0a72b00f3aa5,10ce2520-f333-48f4-b52c-110482d3e139,1404 Tammy Anne Cir,,Birmingham,AL,35235,1404 Tammy Anne Cir Birmingham AL 35235,1404 35235 al anne birmingham cir tammy,House
27d6a119-ef8e-458d-87aa-20c3335e1c01,10ce2520-f333-48f4-b52c-110482d3e139,1868 Carraway St,,Birmingham,AL,35235,1868 Carraway St Birmingham AL 35235,1868 35235 al birmingham carraway st,House
a7c4603f-a45c-40a7-870e-ecdb8fe518c4,10ce2520-f333-48f4-b52c-110482d3e139,2039 Grayson Valley Dr,,Birmingham,AL,35235,2039 Grayson Valley Dr Birmingham AL 35235,2039 35235 al birmingham dr grayson valley,House
1be16833-a355-48cf-b844-36d0040cd6cf,10ce2520-f333-48f4-b52c-110482d3e139,2204 Cheshire Dr,,Birmingham,AL,35235,2204 Cheshire Dr Birmingham AL 35235,2204 35235 al birmingham cheshire dr,House
94dcfd67-fb2c-4aa8-af3c-79059c92a6ea,10ce2520-f333-48f4-b52c-110482d3e139,2260 Cheshire Dr,,Birmingham,AL,35235,2260 Cheshire Dr Birmingham AL 35235,2260 35235 al birmingham cheshire dr,House
9580cff0-7e8a-48f1-b604-a4bd6d1f6d87,10ce2520-f333-48f4-b52c-110482d3e139,2340 Grayson Valley Cir,,Birmingham,AL,35235,2340 Grayson Valley Cir Birmingham AL 35235,2340 35235 al birmingham cir grayson valley,House
8aec7791-3f00-4106-8f7f-683eb79cdfea,10ce2520-f333-48f4-b52c-110482d3e139,2351 Grayson Valley Cir,,Birmingham,AL,35235,2351 Grayson Valley Cir Birmingham AL 35235,2351 35235 al birmingham cir grayson valley,House
c805d7c0-918c-41bd-bb70-f8ea1626d2c5,10ce2520-f333-48f4-b52c-110482d3e139,2533 Hampstead Dr,,Birmingham,AL,35235,2533 Hampstead Dr Birmingham AL 35235,2533 35235 al birmingham dr hampstead,House
234fc8b5-da92-4a2d-9394-d57dd33a10eb,10ce2520-f333-48f4-b52c-110482d3e139,312 Ventura Dr,,Birmingham,AL,35235,312 Ventura Dr Birmingham AL 35235,312 35235 al birmingham dr ventura,House
d6418848-6068-4383-8d25-d9bd24e1df46,10ce2520-f333-48f4-b52c-110482d3e139,536 Ferndale Rd,,Birmingham,AL,35235,536 Ferndale Rd Birmingham AL 35235,35235 536 al birmingham ferndale rd,House
81ff2e9d-620c-45d0-9158-8bda8cf65292,10ce2520-f333-48f4-b52c-110482d3e139,800 Martinwood Rd,,Birmingham,AL,35235,800 Martinwood Rd Birmingham AL 35235,35235 800 al birmingham martinwood rd,House
70c8ce07-0fac-4426-9af5-71278c818cfb,10ce2520-f333-48f4-b52c-110482d3e139,817 Martinwood Rd,,Birmingham,AL,35235,817 Martinwood Rd Birmingham AL 35235,35235 817 al birmingham martinwood rd,House
0b05b786-60c5-46a0-bb90-feb2064d95ff,10ce2520-f333-48f4-b52c-110482d3e139,937 Eldorado Dr,,Birmingham,AL,35235,937 Eldorado Dr Birmingham AL 35235,35235 937 al birmingham dr eldorado,House
2025ebe0-cea5-4f24-89bc-83fa7762522e,10ce2520-f333-48f4-b52c-110482d3e139,1111 27th St,,Tuscaloosa,AL,35401,1111 27th St Tuscaloosa AL 35401,1111 27th 35401 al st tuscaloosa,House
820c955f-2053-4dce-907e-9249351a87dc,10ce2520-f333-48f4-b52c-110482d3e139,1512 33rd Ave,,Tuscaloosa,AL,35401,1512 33rd Ave Tuscaloosa AL 35401,1512 33rd 35401 al ave tuscaloosa,House
b97196c9-7e8c-4960-9cef-199e1e6003d3,10ce2520-f333-48f4-b52c-110482d3e139,2814 Cherry St,,Tuscaloosa,AL,35401,2814 Cherry St Tuscaloosa AL 35401,2814 35401 al cherry st tuscaloosa,House
1e4b0b84-74f9-4db0-9836-ef3b65cbbdd2,10ce2520-f333-48f4-b52c-110482d3e139,2937 16th St,,Tuscaloosa,AL,35401,2937 16th St Tuscaloosa AL 35401,16th 2937 35401 al st tuscaloosa,House
061bd772-7287-4edd-bb64-b2a815c27285,10ce2520-f333-48f4-b52c-110482d3e139,3024 20th St,,Tuscaloosa,AL,35401,3024 20th St Tuscaloosa AL 35401,20th 3024 35401 al st tuscaloosa,House
2bf67e80-9d6d-4926-8d91-9e6b3ac49cea,10ce2520-f333-48f4-b52c-110482d3e139,3117 Short 19th St,,Tuscaloosa,AL,35401,3117 Short 19th St Tuscaloosa AL 35401,19th 3117 35401 al short st tuscaloosa,House
67b51f50-ea80-4ae6-b958-99c64d530f93,10ce2520-f333-48f4-b52c-110482d3e139,3119 20th St,,Tuscaloosa,AL,35401,3119 20th St Tuscaloosa AL 35401,20th 3119 35401 al st tuscaloosa,House
b08f03d9-d85b-48e6-80de-d182f9a5c525,10ce2520-f333-48f4-b52c-110482d3e139,3252 18th St,,Tuscaloosa,AL,35401,3252 18th St Tuscaloosa AL 35401,18th 3252 35401 al st tuscaloosa,House
30497fbd-9374-48ef-a5e5-b6664d38ef5a,10ce2520-f333-48f4-b52c-110482d3e139,3314 Tamera Ave,,Tuscaloosa,AL,35401,3314 Tamera Ave Tuscaloosa AL 35401,3314 35401 al ave tamera tuscaloosa,House
b918c20c-38f9-4f93-8481-1bf4f4d5893c,10ce2520-f333-48f4-b52c-110482d3e139,3317 Eddins Rd,,Tuscaloosa,AL,35401,3317 Eddins Rd Tuscaloosa AL 35401,3317 35401 al eddins rd tuscaloosa,House
a23f3736-319b-435f-950e-9344e1564e71,10ce2520-f333-48f4-b52c-110482d3e139,3327 Eddins Rd,,Tuscaloosa,AL,35401,3327 Eddins Rd Tuscaloosa AL 35401,3327 35401 al eddins rd tuscaloosa,House
a98f3c6d-ed49-457e-8260-f31967a549d5,10ce2520-f333-48f4-b52c-110482d3e139,3411 Eddins Rd,,Tuscaloosa,AL,35401,3411 Eddins Rd Tuscaloosa AL 35401,3411 35401 al eddins rd tuscaloosa,House
8e4936cb-f62a-42dc-b71f-07f8ebf2ef7e,10ce2520-f333-48f4-b52c-110482d3e139,6339 62nd Ave,,Tuscaloosa,AL,35401,6339 62nd Ave Tuscaloosa AL 35401,35401 62nd 6339 al ave tuscaloosa,House
8044cab1-7725-4d5c-ab67-bcde55be8afe,10ce2520-f333-48f4-b52c-110482d3e139,821 33rd Ave,,Tuscaloosa,AL,35401,821 33rd Ave Tuscaloosa AL 35401,33rd 35401 821 al ave tuscaloosa,House
38ffe87e-c1ed-4016-9eee-df8745e5d476,10ce2520-f333-48f4-b52c-110482d3e139,1222 36th Ave,,Tuscaloosa,AL,35404,1222 36th Ave Tuscaloosa AL 35404,1222 35404 36th al ave tuscaloosa,House
e78dddf1-1673-4f62-90c2-961ff00cc308,10ce2520-f333-48f4-b52c-110482d3e139,16 The Knl,,Tuscaloosa,AL,35404,16 The Knl Tuscaloosa AL 35404,16 35404 al knl the tuscaloosa,House
